철도운영기관,노선명,역명,출구번호,출구별주요시설명
서울교통공사,5호선,천호(풍납토성),6,롯데시네마(강동)
서울교통공사,5호선,천호(풍납토성),6,국민건강보험공단 강동지사
서울교통공사,5호선,천호(풍납토성),6,공안과병원
서울교통공사,5호선,천호(풍납토성),6,강풀만화거리
서울교통공사,5호선,천호(풍납토성),7,리더스병원
서울교통공사,5호선,천호(풍납토성),7,KB국민은행(천호역)
서울교통공사,5호선,천호(풍납토성),7,대성아파트
서울교통공사,5호선,천호(풍납토성),7,힐스테이트아파트
서울교통공사,5호선,천호(풍납토성),7,리더스병원
서울교통공사,5호선,천호(풍납토성),7,쭈꾸미골목
서울교통공사,5호선,천호(풍납토성),7,하나은행(천호역금융센터)
서울교통공사,5호선,천호(풍납토성),8,포레스트아파트
서울교통공사,5호선,천호(풍납토성),8,코오롱2차아파트
서울교통공사,5호선,천호(풍납토성),8,효성해링턴타워아파트
서울교통공사,5호선,천호(풍납토성),8,신주아파트
서울교통공사,5호선,천호(풍납토성),9,풍납1동주민센터
서울교통공사,5호선,천호(풍납토성),9,풍납시장
서울교통공사,5호선,천호(풍납토성),9,영파여자중/고등학교
서울교통공사,5호선,천호(풍납토성),9,서울초이스병원(휴업중)
서울교통공사,5호선,천호(풍납토성),9,홈플러스익스프레스(풍납점)
서울교통공사,5호선,천호(풍납토성),9,송파스마트도서관
서울교통공사,5호선,천호(풍납토성),10,올림픽대로
서울교통공사,5호선,천호(풍납토성),10,풍납근린공원
서울교통공사,5호선,천호(풍납토성),10,풍납시장
서울교통공사,5호선,천호(풍납토성),10,송파스마트도서관
서울교통공사,5호선,천호(풍납토성),10,씨티극동아파트
서울교통공사,5호선,천호(풍납토성),10,라비니움
서울교통공사,5호선,천호(풍납토성),10,서울강동노협(토성)
서울교통공사,5호선,천호(풍납토성),10,이스트센트럴타워
서울교통공사,5호선,아차산(어린이대공원후문),1,홈플러스익스프레스(중곡2점)
서울교통공사,5호선,아차산(어린이대공원후문),1,중곡4동주민센터
서울교통공사,5호선,아차산(어린이대공원후문),1,한국양토양록농협(본점)
서울교통공사,5호선,아차산(어린이대공원후문),1,운룡도서관
서울교통공사,5호선,아차산(어린이대공원후문),1,우리은행(중곡동)
서울교통공사,5호선,아차산(어린이대공원후문),2,새밭교회
서울교통공사,5호선,아차산(어린이대공원후문),2,홍련봉공원
서울교통공사,5호선,아차산(어린이대공원후문),2,아차산방면
서울교통공사,5호선,아차산(어린이대공원후문),2,동의초등학교
서울교통공사,5호선,아차산(어린이대공원후문),2,아름다운학교
서울교통공사,5호선,아차산(어린이대공원후문),2,피크타운아파트
서울교통공사,5호선,아차산(어린이대공원후문),2,광진장애인자립생활센터
서울교통공사,5호선,아차산(어린이대공원후문),3,교통정보센터
서울교통공사,5호선,아차산(어린이대공원후문),3,유니버설아트센터
서울교통공사,5호선,아차산(어린이대공원후문),3,리틀엔젤스예술단
서울교통공사,5호선,아차산(어린이대공원후문),3,선화예술중/고등학교
서울교통공사,5호선,아차산(어린이대공원후문),3,세종사이버대학교 주몽관/왕건관
서울교통공사,5호선,아차산(어린이대공원후문),3,제니스병원
서울교통공사,5호선,아차산(어린이대공원후문),3,한국켄트외국인학교
서울교통공사,5호선,아차산(어린이대공원후문),3,광진장애인회관
서울교통공사,5호선,아차산(어린이대공원후문),4,교통정보센터
서울교통공사,5호선,아차산(어린이대공원후문),4,문화의 거리
서울교통공사,5호선,아차산(어린이대공원후문),4,어린이대공원 후문주차장
서울교통공사,5호선,아차산(어린이대공원후문),4,어린이대공원놀이동산
서울교통공사,5호선,아차산(어린이대공원후문),4,숲속캠핑체험장
서울교통공사,5호선,아차산(어린이대공원후문),4,유니버설아트센터
서울교통공사,5호선,아차산(어린이대공원후문),5,어린이대공원후문
서울교통공사,5호선,아차산(어린이대공원후문),5,문화의 거리
서울교통공사,5호선,아차산(어린이대공원후문),5,어린이대공원 후문주차장
서울교통공사,5호선,아차산(어린이대공원후문),5,바른본병원
서울교통공사,5호선,아차산(어린이대공원후문),5,서울시민병원
서울교통공사,5호선,아차산(어린이대공원후문),5,대원하이츠아파트
서울교통공사,5호선,아차산(어린이대공원후문),5,기아대공원대리점
서울교통공사,5호선,광나루(장신대),1,KB국민은행(광장동)
서울교통공사,5호선,광나루(장신대),1,광장동성당
서울교통공사,5호선,광나루(장신대),1,광진숲나루
서울교통공사,5호선,광나루(장신대),1,한국양계농협(광나루역지점)
서울교통공사,5호선,광나루(장신대),2,서울광나루우편취급국
서울교통공사,5호선,광나루(장신대),2,광진구민체육센터
서울교통공사,5호선,광나루(장신대),2,시립광진청소년센터
서울교통공사,5호선,광나루(장신대),2,예스24라이브홀
서울교통공사,5호선,광나루(장신대),2,시립서울천문대
서울교통공사,5호선,광나루(장신대),2,우리은행(워커힐 출장소)
서울교통공사,5호선,광나루(장신대),2,광진구보훈회관
서울교통공사,5호선,광나루(장신대),2,하나은행(워커힐충장소)
서울교통공사,5호선,광나루(장신대),3,광장사거리
서울교통공사,5호선,광나루(장신대),3,천호대교
서울교통공사,5호선,광나루(장신대),3,현대3 5 8단지
서울교통공사,5호선,광나루(장신대),3,우리은행(광장동지점)
서울교통공사,5호선,광나루(장신대),3,신한은행(광장동)
서울교통공사,5호선,광나루(장신대),3,IBK기업은행(구의동)
서울교통공사,5호선,광나루(장신대),3,강변북로
서울교통공사,5호선,광나루(장신대),4,국민연금공단겅동광진지사
서울교통공사,5호선,광나루(장신대),4,양진초등/중학교
서울교통공사,5호선,광나루(장신대),4,광진숲나루 전망대
서울교통공사,5호선,광나루(장신대),4,힐스테이트아파트
서울교통공사,5호선,광나루(장신대),4,청구아파트
서울교통공사,5호선,광나루(장신대),4,구의야구공원 방면
서울교통공사,5호선,광나루(장신대),4,서울특별시체육시설관리사업소
서울교통공사,5호선,천호(풍납토성),1,올림픽대로
서울교통공사,5호선,천호(풍납토성),1,천호지구대
서울교통공사,5호선,천호(풍납토성),1,한건브리앙아파트
서울교통공사,5호선,천호(풍납토성),1,천호문구완구거리
서울교통공사,5호선,천호(풍납토성),1,천호동장미마을
서울교통공사,5호선,장한평,4,한화생명금융서비스
서울교통공사,5호선,장한평,5,IBK기업은행(장한평역)
서울교통공사,5호선,장한평,5,굿모닝요양병원
서울교통공사,5호선,장한평,5,시온재활요양병원
서울교통공사,5호선,장한평,5,장안모터프라자
서울교통공사,5호선,장한평,5,매르세데스벤츠한성자동차 성동서비스센터
서울교통공사,5호선,장한평,5,포르쉐 서비스센터(성수)
서울교통공사,5호선,장한평,5,대덕자동차 검사소
서울교통공사,5호선,장한평,5,장안평중고차시장
서울교통공사,5호선,장한평,6,장한평자동차시장다동 노상공영주차장
서울교통공사,5호선,장한평,6,장한평역 교차로
서울교통공사,5호선,장한평,6,청년취업사관학교성동캠퍼스
서울교통공사,5호선,장한평,6,중고차시장U삼진랜드
서울교통공사,5호선,장한평,6,장안평중고차매매센터
서울교통공사,5호선,장한평,6,BMW코오롱모터스
서울교통공사,5호선,장한평,7,장한평역교차로
서울교통공사,5호선,장한평,7,자동차시장가동노상공영주차장
서울교통공사,5호선,장한평,7,중량물류재생센터(풋살장/테니스장)
서울교통공사,5호선,장한평,7,물류재생기술R&D센터
서울교통공사,5호선,장한평,7,전국자치단체공무직본부
서울교통공사,5호선,장한평,7,중량물류재생센터
서울교통공사,5호선,장한평,8,롯데하이마트
서울교통공사,5호선,장한평,8,서울청년회의소
서울교통공사,5호선,장한평,8,와이엠프라젠아파트
서울교통공사,5호선,장한평,8,메르세데스벤츠전시장
서울교통공사,5호선,장한평,8,용답토속공원
서울교통공사,5호선,장한평,8,서울교통공사본사
서울교통공사,5호선,장한평,8,용답체육센터
서울교통공사,5호선,군자(능동),1,호텔더디자이너스건대점
서울교통공사,5호선,군자(능동),1,홍병철관
서울교통공사,5호선,군자(능동),1,한국천주교중앙협의회
서울교통공사,5호선,군자(능동),1,중곡1동주민센터
서울교통공사,5호선,군자(능동),1,하나은행(군자역금융센터지점)
서울교통공사,5호선,군자(능동),1,서울데이케어센터
서울교통공사,5호선,군자(능동),2,중곡동성당
서울교통공사,5호선,군자(능동),2,중곡1파출소
서울교통공사,5호선,군자(능동),2,중곡제일시장
서울교통공사,5호선,군자(능동),2,하나은행(군자역금융센터지점)
서울교통공사,5호선,군자(능동),2,삼보글로벌아파트
서울교통공사,5호선,군자(능동),3,신한은행(군자역)
서울교통공사,5호선,군자(능동),3,홈플러스익스프레스(중곡점)
서울교통공사,5호선,군자(능동),3,중곡2파출소
서울교통공사,5호선,군자(능동),4,LG전자 베스트샵(광진)
서울교통공사,5호선,군자(능동),4,IBK기업은행(군자역)
서울교통공사,5호선,군자(능동),4,한국전기안전공사 서울동부지사
서울교통공사,5호선,군자(능동),4,아차산역 삼거리방면
서울교통공사,5호선,군자(능동),4,KB국민은행(군자역)
서울교통공사,5호선,군자(능동),4,대영아파트
서울교통공사,5호선,군자(능동),4,현대자동차(능동대리점)
서울교통공사,5호선,아차산(어린이대공원후문),1,하나은행(아차산역지점)
서울교통공사,5호선,아차산(어린이대공원후문),1,아차산역삼거리
서울교통공사,5호선,답십리,3,답십리초등학교
서울교통공사,5호선,답십리,3,한국가스안전공사서울동부지사
서울교통공사,5호선,답십리,4,자동차부품상가(나 다)동
서울교통공사,5호선,답십리,4,답십리현대시장
서울교통공사,5호선,답십리,4,신한은행(답십리)
서울교통공사,5호선,답십리,4,BMW동대문서비스센터
서울교통공사,5호선,답십리,4,동서울농협(답십리지점)
서울교통공사,5호선,답십리,4,하늘병원
서울교통공사,5호선,답십리,4,영동병원
서울교통공사,5호선,답십리,4,두산위브아파트
서울교통공사,5호선,답십리,5,용답파출소
서울교통공사,5호선,답십리,5,용답동로데오거리
서울교통공사,5호선,답십리,5,KB국민은행(용답동)
서울교통공사,5호선,답십리,5,서울교통공사본사
서울교통공사,5호선,답십리,5,용답 토속공원
서울교통공사,5호선,답십리,5,용답동노인복지관
서울교통공사,5호선,답십리,5,용답초등학교
서울교통공사,5호선,답십리,5,용답시장
서울교통공사,5호선,답십리,6,새소망재가복지센터
서울교통공사,5호선,답십리,6,국악음반박물관
서울교통공사,5호선,답십리,6,성동구립용답도서관(휴관중)
서울교통공사,5호선,답십리,6,성답교회
서울교통공사,5호선,답십리,6,용답역방면
서울교통공사,5호선,답십리,6,행운재가복지센터
서울교통공사,5호선,답십리,6,BMW코오롱모토라드
서울교통공사,5호선,답십리,7,청계천매화거리
서울교통공사,5호선,답십리,7,용답파출소
서울교통공사,5호선,답십리,7,성답교회
서울교통공사,5호선,답십리,7,행운재가복지센터
서울교통공사,5호선,답십리,8,용두역 방면
서울교통공사,5호선,답십리,8,청계역 매화거리
서울교통공사,5호선,답십리,8,용답휴식공원
서울교통공사,5호선,답십리,8,서울교통공사신답별관
서울교통공사,5호선,장한평,1,국민건강보험공단 동대문지사
서울교통공사,5호선,장한평,1,람보르기니 서울서비스센터
서울교통공사,5호선,장한평,1,영동병원
서울교통공사,5호선,장한평,1,SH수협은행(장안평지점)
서울교통공사,5호선,장한평,1,르노삼성자동차서비스센터
서울교통공사,5호선,장한평,1,새마을금고(전택본점)
서울교통공사,5호선,장한평,1,한국타이어서브시센터
서울교통공사,5호선,장한평,1,KB국민은행(장한평역)
서울교통공사,5호선,장한평,2,장안평역 교차로
서울교통공사,5호선,장한평,2,맑은수병원
서울교통공사,5호선,장한평,2,보르조미서울부티크호텔
서울교통공사,5호선,장한평,2,장안동우체국
서울교통공사,5호선,장한평,2,장안1동주민센터
서울교통공사,5호선,장한평,2,새마을금고(장안1지점)
서울교통공사,5호선,장한평,2,공감대아파트
서울교통공사,5호선,장한평,2,국민건강보험공단
서울교통공사,5호선,장한평,3,NH농협은행(장한평금융센터)
서울교통공사,5호선,장한평,3,장안119안전센터
서울교통공사,5호선,장한평,3,하나은행(장한평지점)
서울교통공사,5호선,장한평,3,장한평역교차로
서울교통공사,5호선,장한평,3,장안1동문화센터
서울교통공사,5호선,장한평,3,안평초등학교
서울교통공사,5호선,장한평,3,서울경찰청장한로별관
서울교통공사,5호선,장한평,3,우성3차아파트
서울교통공사,5호선,장한평,3,신부파스카아파트
서울교통공사,5호선,장한평,4,군자교 더드림식자재마트
서울교통공사,5호선,장한평,4,신한은행(장한평역금융센터)
서울교통공사,5호선,장한평,4,LG전자베스트샵(장안)
서울교통공사,5호선,장한평,4,군자교녹지대
서울교통공사,5호선,장한평,4,덕원공영주차장
서울교통공사,5호선,장한평,4,KB손해보험(스마트대물지원2센터)
서울교통공사,5호선,왕십리,9,9988병원
서울교통공사,5호선,왕십리,9,성동구립도서관
서울교통공사,5호선,마장,1,마장삼거리
서울교통공사,5호선,마장,1,주권방송
서울교통공사,5호선,마장,1,대성유니드아파트
서울교통공사,5호선,마장,1,마장먹자골목타운
서울교통공사,5호선,마장,1,마장축산물시장
서울교통공사,5호선,마장,1,마장축산물시장신관
서울교통공사,5호선,마장,1,마장초/둥학교
서울교통공사,5호선,마장,1,현대아파트
서울교통공사,5호선,마장,2,청계천생태학교
서울교통공사,5호선,마장,2,마장먹자골목타운
서울교통공사,5호선,마장,2,마장축산물시장신관
서울교통공사,5호선,마장,2,마장초/둥학교
서울교통공사,5호선,마장,2,한국전력공사
서울교통공사,5호선,마장,2,마작동축산타운
서울교통공사,5호선,마장,2,마장토우마트도소매시장
서울교통공사,5호선,마장,3,성동구민영주차장
서울교통공사,5호선,마장,3,세림아파트
서울교통공사,5호선,마장,3,새마을금고(동부지점)
서울교통공사,5호선,마장,3,성동구자전거 체험학습장
서울교통공사,5호선,마장,3,살곶이길
서울교통공사,5호선,마장,3,사근동 주민센터
서울교통공사,5호선,마장,3,한양대학교사범대학부속중/고등힉교
서울교통공사,5호선,마장,3,한양대학교 제7학생생활관
서울교통공사,5호선,마장,4,한양대학교사범대학부속중/고등학교
서울교통공사,5호선,마장,4,금호어울림아파트성동노인종합복지관케어센터
서울교통공사,5호선,마장,4,인성셀프세차장
서울교통공사,5호선,마장,4,에이치빌아파트
서울교통공사,5호선,마장,4,마장국민체육센터
서울교통공사,5호선,마장,4,마장삼거리
서울교통공사,5호선,마장,4,중앙하이츠아파트
서울교통공사,5호선,답십리,1,답십리초등학교
서울교통공사,5호선,답십리,1,답십리감리교회
서울교통공사,5호선,답십리,1,IBK기업은행(답십리)
서울교통공사,5호선,답십리,1,효림요양병원
서울교통공사,5호선,답십리,1,답십리지구대
서울교통공사,5호선,답십리,1,레미안아파트
서울교통공사,5호선,답십리,1,벽산아파트
서울교통공사,5호선,답십리,1,답십리1동주민센터
서울교통공사,5호선,답십리,2,동부시장
서울교통공사,5호선,답십리,2,답십리건축자제시장
서울교통공사,5호선,답십리,2,새샘근린공원
서울교통공사,5호선,답십리,2,답십리초등학교
서울교통공사,5호선,답십리,2,답십리고미술상가
서울교통공사,5호선,답십리,2,이마트에브리데이(답십리)
서울교통공사,5호선,답십리,2,다솜재가복지센터
서울교통공사,5호선,답십리,2,장영당길공영주차장
서울교통공사,5호선,답십리,3,답십리고미술상가
서울교통공사,5호선,답십리,3,답십리건축자제시장
서울교통공사,5호선,답십리,3,새샘근린공원
서울교통공사,5호선,답십리,3,다솜재가복지센터
서울교통공사,5호선,답십리,3,한화아파트
서울교통공사,5호선,답십리,3,이마트에브리데이(답십리)
서울교통공사,5호선,왕십리,4,성동구의회
서울교통공사,5호선,왕십리,4,성동구립무지개도서관
서울교통공사,5호선,왕십리,4,성동광진교육지원센터
서울교통공사,5호선,왕십리,4,성동구융아종합지원센터
서울교통공사,5호선,왕십리,4,왕십리역 교차로
서울교통공사,5호선,왕십리,4,왕십리곱창거리
서울교통공사,5호선,왕십리,4,왕십리광장
서울교통공사,5호선,왕십리,5,한양대학교사범 대학부속중/고등학교
서울교통공사,5호선,왕십리,5,마장국민체육센터
서울교통공사,5호선,왕십리,5,동마중학교
서울교통공사,5호선,왕십리,5,금호어울림아파트
서울교통공사,5호선,왕십리,5,이마트(왕십리점)
서울교통공사,5호선,왕십리,5,두산아파트
서울교통공사,5호선,왕십리,5,CGV왕십리
서울교통공사,5호선,왕십리,5,성동구육아종합지원센터
서울교통공사,5호선,왕십리,9,행당초등학교
서울교통공사,5호선,왕십리,9,무학여자중/고등학교
서울교통공사,5호선,왕십리,9,송정요양원
서울교통공사,5호선,왕십리,9,성동문화광장
서울교통공사,5호선,왕십리,9,서울아리수본부
서울교통공사,5호선,왕십리,9,행당1동주민센터
서울교통공사,5호선,신금호,2,신금호파크자이아파트
서울교통공사,5호선,신금호,2,삼성아파트
서울교통공사,5호선,신금호,2,청구초등학교
서울교통공사,5호선,신금호,2,신당1 2 3동 새마을금고
서울교통공사,5호선,신금호,2,동화동새마을금고(본점)
서울교통공사,5호선,신금호,2,동산공영주차장
서울교통공사,5호선,신금호,2,청구교육문화관
서울교통공사,5호선,신금호,2,응봉근린공원
서울교통공사,5호선,신금호,3,성수1가2동노인복지관
서울교통공사,5호선,신금호,3,동화동주민센터
서울교통공사,5호선,신금호,3,서울신당현대우편취급국
서울교통공사,5호선,신금호,3,두산위브아파트
서울교통공사,5호선,신금호,3,신당현대아파트
서울교통공사,5호선,신금호,3,신당푸르지오아파트
서울교통공사,5호선,신금호,3,푸른마을8차아파트
서울교통공사,5호선,신금호,3,금호아파트
서울교통공사,5호선,신금호,4,금호2 3가동주민센터
서울교통공사,5호선,신금호,4,금호자이1차아파트
서울교통공사,5호선,신금호,4,e편한세상금호파크힐스아파트
서울교통공사,5호선,신금호,4,금호119안전센터
서울교통공사,5호선,신금호,4,성동구립금호도서관
서울교통공사,5호선,신금호,4,벽산아파트
서울교통공사,5호선,신금호,4,성동구청소년상담복지센터
서울교통공사,5호선,신금호,4,흠플러스익스프레스(금호점)
서울교통공사,5호선,신금호,5,신금호파크자이아파트
서울교통공사,5호선,신금호,5,금호중앙교회
서울교통공사,5호선,신금호,5,금호파출소
서울교통공사,5호선,신금호,5,자이1차아파트
서울교통공사,5호선,신금호,5,한신휴플러스아파트
서울교통공사,5호선,신금호,5,금호근린공원
서울교통공사,5호선,신금호,5,성동청소년문화의집
서울교통공사,5호선,행당,1,금북초등학교
서울교통공사,5호선,행당,1,풍림아이원아파트
서울교통공사,5호선,행당,1,극동미라주아파트
서울교통공사,5호선,행당,1,금호아파트
서울교통공사,5호선,행당,1,푸른마을8차아파트
서울교통공사,5호선,행당,1,두산위브아파트
서울교통공사,5호선,행당,1,하나은행(행당역)
서울교통공사,5호선,행당,2,행현초등학교
서울교통공사,5호선,행당,2,대림아파트
서울교통공사,5호선,행당,2,무학교회신협
서울교통공사,5호선,행당,2,신영지웰아파트
서울교통공사,5호선,행당,2,삼성전자서비스(왕십리)
서울교통공사,5호선,행당,2,행당시장
서울교통공사,5호선,행당,2,성동지역아동복지센터
서울교통공사,5호선,행당,2,왕십리제2동주민센터
서울교통공사,5호선,행당,3,한진타운아파트
서울교통공사,5호선,행당,3,행당초등하교
서울교통공사,5호선,행당,3,송정요양원
서울교통공사,5호선,행당,3,9988병원
서울교통공사,5호선,행당,3,행당1동주민센터
서울교통공사,5호선,행당,3,서울아리수본부
서울교통공사,5호선,행당,3,성동광진특수교육지원센터
서울교통공사,5호선,행당,3,성동구립도서관
서울교통공사,5호선,행당,4,롯데마트
서울교통공사,5호선,행당,4,성동구청소년상담복제센터
서울교통공사,5호선,행당,4,성동구립금호도서관
서울교통공사,5호선,행당,4,금호119안전센터
서울교통공사,5호선,행당,4,벽산아파트
서울교통공사,5호선,행당,4,성동구청소년상담복지센터
서울교통공사,5호선,행당,4,대현산체육관
서울교통공사,5호선,행당,4,성동구유센터
서울교통공사,5호선,왕십리,4,성동경찰서
서울교통공사,5호선,왕십리,4,성동청소년센터
서울교통공사,5호선,종로3가(탑골공원),3,SC제을은행(낙원지점)
서울교통공사,5호선,종로3가(탑골공원),3,종로3가교차로
서울교통공사,5호선,종로3가(탑골공원),4,서울생활문화센터낙원
서울교통공사,5호선,종로3가(탑골공원),4,실버영화관
서울교통공사,5호선,종로3가(탑골공원),4,SC제일은행(낙원지점)
서울교통공사,5호선,종로3가(탑골공원),4,인사동한옥거리
서울교통공사,5호선,종로3가(탑골공원),4,종로세무소
서울교통공사,5호선,종로3가(탑골공원),4,N285호텔 인사동
서울교통공사,5호선,종로3가(탑골공원),4,오라카이인사동스위츠
서울교통공사,5호선,종로3가(탑골공원),4,종로2가우체국
서울교통공사,5호선,종로3가(탑골공원),5,락희거리
서울교통공사,5호선,종로3가(탑골공원),5,탑골공원
서울교통공사,5호선,종로3가(탑골공원),5,종로2가우체국
서울교통공사,5호선,종로3가(탑골공원),5,종로2가지구대
서울교통공사,5호선,종로3가(탑골공원),5,서울생활문화센터낙원
서울교통공사,5호선,종로3가(탑골공원),5,경운학교
서울교통공사,5호선,종로3가(탑골공원),5,교동초등학교
서울교통공사,5호선,종로3가(탑골공원),5,덕성여자대학교 
서울교통공사,5호선,종로3가(탑골공원),5,운현궁
서울교통공사,5호선,종로3가(탑골공원),6,인사동한옥거리
서울교통공사,5호선,종로3가(탑골공원),6,동화문한옥마을
서울교통공사,5호선,종로3가(탑골공원),6,종로1 2 3 4주민센터
서울교통공사,5호선,종로3가(탑골공원),6,우리소리도서관
서울교통공사,5호선,종로3가(탑골공원),6,떡박물관
서울교통공사,5호선,종로3가(탑골공원),6,주한우즈베키스탄대사관
서울교통공사,5호선,종로3가(탑골공원),6,우리소리박물관
서울교통공사,5호선,을지로4가,3,청계천
서울교통공사,5호선,을지로4가,3,청계상가
서울교통공사,5호선,을지로4가,3,상생지식산업센터
서울교통공사,5호선,을지로4가,3,세운대림상가
서울교통공사,5호선,을지로4가,3,세운전자상가
서울교통공사,5호선,을지로4가,3,세운전자박물관
서울교통공사,5호선,을지로4가,3,세운광장
서울교통공사,5호선,을지로4가,4,신한은행(을지로5가)
서울교통공사,5호선,을지로4가,4,방산지류 도매시장
서울교통공사,5호선,을지로4가,4,방산시장
서울교통공사,5호선,을지로4가,4,방산종합시장
서울교통공사,5호선,을지로4가,4,IBK기업은행(청계5가)
서울교통공사,5호선,을지로4가,4,우리은행(종로4가금융센터)
서울교통공사,5호선,을지로4가,4,광장시장
서울교통공사,5호선,을지로4가,4,KB국민은행(청계)
서울교통공사,5호선,동대문역사문화공원,6,CJ제일제당사옥
서울교통공사,5호선,동대문역사문화공원,6,KB국민은행(오장동)
서울교통공사,5호선,동대문역사문화공원,6,광희동주민센터
서울교통공사,5호선,동대문역사문화공원,6,우리은행(광희동금융센터)
서울교통공사,5호선,동대문역사문화공원,6,을지지구대
서울교통공사,5호선,동대문역사문화공원,6,서울특별시 중구청
서울교통공사,5호선,동대문역사문화공원,6,충무초등학교
서울교통공사,5호선,동대문역사문화공원,6,퇴계로5가우체국
서울교통공사,5호선,동대문역사문화공원,7,베이튼호텔
서울교통공사,5호선,동대문역사문화공원,7,노보텔 앰배서더
서울교통공사,5호선,동대문역사문화공원,7,중부건어물시장
서울교통공사,5호선,동대문역사문화공원,7,우리은행(을지로5가지점)
서울교통공사,5호선,동대문역사문화공원,7,국립중앙의료원
서울교통공사,5호선,동대문역사문화공원,7,하나은행(을지로6가지점)
서울교통공사,5호선,동대문역사문화공원,7,훈련원공원
서울교통공사,5호선,동대문역사문화공원,7,몽골타운
서울교통공사,5호선,동대문역사문화공원,7,동대문러시아거리
서울교통공사,5호선,신금호,1,신금호파크자이아파트
서울교통공사,5호선,신금호,1,NH농협은행(금호동지점)
서울교통공사,5호선,신금호,1,금호중앙교회
서울교통공사,5호선,신금호,1,새마을금고(금호본점)
서울교통공사,5호선,신금호,1,금호초등학교
서울교통공사,5호선,신금호,1,금호무지개노인복지센터
서울교통공사,5호선,광화문(세종문화회관),8,광화문광장
서울교통공사,5호선,광화문(세종문화회관),8,문화쉼터
서울교통공사,5호선,광화문(세종문화회관),8,광장숲
서울교통공사,5호선,광화문(세종문화회관),8,세종대왕동상
서울교통공사,5호선,광화문(세종문화회관),9,세종문화회관예술의정원
서울교통공사,5호선,광화문(세종문화회관),9,세종로공원
서울교통공사,5호선,광화문(세종문화회관),9,광화문광장
서울교통공사,5호선,광화문(세종문화회관),9,현대해상본사
서울교통공사,5호선,광화문(세종문화회관),9,광장숲
서울교통공사,5호선,광화문(세종문화회관),9,문화쉼터
서울교통공사,5호선,광화문(세종문화회관),9,광화문방면
서울교통공사,5호선,광화문(세종문화회관),9,정부서울청사별관/본관
서울교통공사,5호선,종로3가(탑골공원),3,파카디리국제미술관
서울교통공사,5호선,종로3가(탑골공원),3,KB국민은행(종로3가)
서울교통공사,5호선,종로3가(탑골공원),3,초동교회
서울교통공사,5호선,종로3가(탑골공원),3,신한은행(종로중앙금융센터)
서울교통공사,5호선,종로3가(탑골공원),3,춘원당한의약박물관
서울교통공사,5호선,종로3가(탑골공원),3,종로2가지구대
서울교통공사,5호선,광화문(세종문화회관),6,TV조선
서울교통공사,5호선,광화문(세종문화회관),6,신한은행(광화문)
서울교통공사,5호선,광화문(세종문화회관),6,주한영국대사관
서울교통공사,5호선,광화문(세종문화회관),6,세종로파출소
서울교통공사,5호선,광화문(세종문화회관),6,LG광화문빌딩
서울교통공사,5호선,광화문(세종문화회관),6,세종대로사거리
서울교통공사,5호선,광화문(세종문화회관),6,서울도시건축전시관
서울교통공사,5호선,광화문(세종문화회관),6,조선일보사
서울교통공사,5호선,광화문(세종문화회관),6,디지틀조선일보국제교육센터
서울교통공사,5호선,광화문(세종문화회관),7,광장숲
서울교통공사,5호선,광화문(세종문화회관),7,포시즌스호텔
서울교통공사,5호선,광화문(세종문화회관),7,새마을금고(경희궁지점)
서울교통공사,5호선,광화문(세종문화회관),7,홈플러스익스프레스(광화문점)
서울교통공사,5호선,광화문(세종문화회관),7,세종대로사거리
서울교통공사,5호선,광화문(세종문화회관),7,한글회관
서울교통공사,5호선,광화문(세종문화회관),7,사직동주민센터
서울교통공사,5호선,광화문(세종문화회관),7,주한테코문화원
서울교통공사,5호선,광화문(세종문화회관),8,세종문화회관예술의 정원
서울교통공사,5호선,광화문(세종문화회관),8,세종로공원
서울교통공사,5호선,서대문,5,주한뉴질랜드대사관
서울교통공사,5호선,서대문,6,NH농협은행(중앙본부 출장소)
서울교통공사,5호선,서대문,6,서울유관순기념관
서울교통공사,5호선,서대문,6,경찰청앞교차로
서울교통공사,5호선,서대문,6,우리은행(서소문지점)
서울교통공사,5호선,서대문,6,하나로마트(서대문점)
서울교통공사,5호선,서대문,6,NH농협은행청소년금융교육센터
서울교통공사,5호선,서대문,6,덕수궁롯데캐슬아파트
서울교통공사,5호선,서대문,6,배재학당역사박물관
서울교통공사,5호선,서대문,7,신라스테이서대문
서울교통공사,5호선,서대문,7,동북아역사자료센터
서울교통공사,5호선,서대문,7,NH농협생명빌딩동관/서관
서울교통공사,5호선,서대문,7,경찰청앞 교차로
서울교통공사,5호선,서대문,7,서소문역사박물관
서울교통공사,5호선,서대문,7,서울아리수본부
서울교통공사,5호선,서대문,7,서울특별시립브랏지종합지원센터
서울교통공사,5호선,서대문,7,KT&G북서울본부
서울교통공사,5호선,서대문,8,신라스테이서대문
서울교통공사,5호선,서대문,8,주한프랑스대사관
서울교통공사,5호선,서대문,8,국민연금공단
서울교통공사,5호선,서대문,8,SK뷰아파트
서울교통공사,5호선,서대문,8,피어리스아파트
서울교통공사,5호선,서대문,8,충정아파트
서울교통공사,5호선,광화문(세종문화회관),1,세종문화회관예술의 정원
서울교통공사,5호선,광화문(세종문화회관),1,세종문화회관(S씨어터 미술관 대극장)
서울교통공사,5호선,광화문(세종문화회관),1,세종로공원
서울교통공사,5호선,광화문(세종문화회관),1,정부서울청사본관/별관
서울교통공사,5호선,광화문(세종문화회관),1,내수동우편취급국
서울교통공사,5호선,광화문(세종문화회관),1,경복궁방면
